kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
5050;1200-1202;Fr;CHN;Beibu Bay Radio;VN;FE;n;1;;
5050;1202-1300;;CHN;Beibu Bay Radio;VN;FE;n;1;;
5050;1300-1320;;CHN;Beibu Bay Radio;ZH;FE;n;1;;
5050;1320-1335;;CHN;Beibu Bay Radio;M;FE;n;1;;
5050;1335-1340;We;CHN;Beibu Bay Radio;BR;FE;n;1;;
5050;1335-1340;Mo;CHN;Beibu Bay Radio;KH;FE;n;1;;
5050;1335-1340;Tu;CHN;Beibu Bay Radio;LAO;FE;n;1;;
5050;1335-1340;Th;CHN;Beibu Bay Radio;T;FE;n;1;;
5050;1335-1340;Fr;CHN;Beibu Bay Radio;VN;FE;n;1;;
5050;1340-1510;;CHN;Beibu Bay Radio;M;FE;n;1;;
5050;1510-1515;;CHN;Beibu Bay Radio;E;FE;n;1;;
5050;1515-1520;;CHN;Beibu Bay Radio;M;FE;n;1;;
5050;1520-1530;;CHN;Beibu Bay Radio;CA;FE;n;1;;
5050;1530-1545;;CHN;Beibu Bay Radio;T;FE;n;1;;
5050;1545-1603;;CHN;Beibu Bay Radio;M;FE;n;1;;
5050;2248-0102;;CHN;Beibu Bay Radio;M;FE;n;1;;
5050;1030-1100;;CHN;China Radio Int.;M;FE;n;1;;
5050;1100-1200;;CHN;China Radio Int.;VN;FE;n;1;;[1221]
5055;2000-1104;;AUS;4KZ Innisfail;E;AUS;in;1;;[0922]
5060;1200-1800;;CHN;PBS Xinjiang;M;CHN;uc;4;;[0222]
5060;2310-0300;;CHN;PBS Xinjiang;M;CHN;uc;4;;[1220]
5067;2040-2050;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0101;3101
5067.6;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
5071;0000-2400;;S;Swedish Military ALE;;S;;1;;[1119]
5075;0000-2400;;ALB;Albanian Government ALE;;ALB;;1;;
5080;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5080;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
5082;1530-1540;Mo,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0120]
5082;1605-1615;Tu,Su;POL;E11 Polish Spy Numbers;-E;;p;1;0103;3004[0420]
5082;1605-1615;Tu,Su;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[1019]
5082;1625-1635;We,Su;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0120]
5082;1930-1940;SaSu;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0619]
5082;0915-0925;Mo,Fr;POL;S11a Polish Spy Numbers;R;;p;1;0105;3108
5085;1100-2200;irr;USA;WTWW Lebanon, TN;E;NAm;L;1;;[0221]
5085;2200-2300;Sa;USA;WTWW Lebanon, TN;E;NAm;L;1;;[0121]
5085;2300-1100;;USA;WTWW Lebanon, TN;E;NAm;L;1;;[1022]
5085;0000-2400;;MRC;Protection Civile ALE;;MRC;;1;;
5087;1650-1700;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0112;3112
5091;2100-2110;Fr;RUS;S06 Russian Spy Numbers;R;RUS;xx;1;0101;3101[0219]
5091;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;
5094;0000-2400;;UZB;Channel Marker V;-CW;CAs;;1;;[0818]
5094;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1219]
5098;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
5100;0015-0215;;AUS;VMC Charleville Met Fax;;Oc;c;1;;
5100;0245-0330;;AUS;VMC Charleville Met Fax;;Oc;c;1;;
5100;0400-0500;;AUS;VMC Charleville Met Fax;;Oc;c;1;;
5100;0600-0855;;AUS;VMC Charleville Met Fax;;Oc;c;1;;[0216]
5100;0900-0945;;AUS;VMC Charleville Met Fax;;Oc;c;1;;
5100;1015-1715;;AUS;VMC Charleville Met Fax;;Oc;c;1;;[0122]
5100;1800-1845;;AUS;VMC Charleville Met Fax;;Oc;c;1;;
5100;1915-2045;;AUS;VMC Charleville Met Fax;;Oc;c;1;;[0419]
5100;2215-2400;;AUS;VMC Charleville Met Fax;;Oc;c;1;;
5111;0530-0540;Th;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0111;2802
5115;1600-1610;11th;KOR;V24 Numbers Station;K;Oc;g;1;;
5115;1600-1610;13th;KOR;V24 Numbers Station;K;Oc;g;1;;
5115;1600-1610;16th;KOR;V24 Numbers Station;K;Oc;g;1;;
5120;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5123;2040-2050;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0112;3112
5123;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
5130;0000-0200;;KGZ;R.Sedaye Zindagi;AFG;AFG;;1;;[0922]
5130;1450-1750;Mo-Fr;KGZ;R.Sedaye Zindagi,d.1-15;AFG;AFG;;1;;[0322]
5130;2300-2400;;KGZ;R.Sedaye Zindagi;AFG;AFG;;1;;[0522]
5130;0255-0500;;USA;WBCQ Radio Angela;E;NAm;q;2;;
5130;0500-0510;Tu-Fr;USA;WBCQ Radio Angela;E;NAm;q;2;;
5130;0500-0530;Sa;USA;WBCQ Radio Angela;E;NAm;q;2;;
5130;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
5131;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5132;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;[1119]
5135;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1119]
5135;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
5135;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;
5140;0000-2400;;D;Charleston Radio Int.;-MX;Eu;;1;;[1022]
5140;0000-2400;;USA;American Red Cross ALE;;USA;;1;;
5140;0000-2400;;USA;Calif.Emergency Sce.ALE;;WNA;;1;;
5140;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;
5145;0000-2400;;AZE;Baku Aero Sardina;R;CAs;b;1;;[0616]
5145;0000-2400;;KAZ;AktyubinskAero Ambarcik;R;CAs;ak;1;;[0616]
5145;0000-2400;;RUS;Mozdok Aero Assistent;R;CAs;mz;1;;[0616]
5145;0000-2400;;RUS;Samara Aero Amba;R;CAs;sv;1;;[0616]
5145;0000-2400;;TJK;Dushanbe Aero;R;CAs;da;1;;
5145;0000-2400;;TKM;Ashgabat Aero;R;CAs;as;1;;[0616]
5145;0000-2400;;TKM;Turkmenbashi Aero;R;CAs;tb;1;;[0616]
5146.7;0000-2400;;GEO;Georgia Borderguard ALE;;GEO;;1;;
5149;0820-0830;Th,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0222]
5149;1100-1110;We,Fr;POL;S11a Polish Spy Numbers;R;;p;1;0105;3108[0619]
5150;1400-1410;18th;KOR;V24 Numbers Station;K;Oc;g;1;;
5150;1400-1410;21st;KOR;V24 Numbers Station;K;Oc;g;1;;
5150;1400-1410;25th;KOR;V24 Numbers Station;K;Oc;g;1;;[0519]
5153.7;0000-2400;;RUS;Channel Marker D;-CW;EEu;se;1;;[0421]
5153.8;0000-2400;;RUS;Channel Marker P;-CW;RUS;kl;1;;[0422]
5153.9;0000-2400;;RUS;Channel Marker S;-CW;RUS;sm;1;;[1220]
5154;0000-2400;;RUS;Channel Marker C;-CW;RUS;m;1;;[0318]
5154.1;0000-2400;;RUS;Channel Marker A;-CW;RUS;as;1;;[0421]
5154.2;0000-2400;;RUS;Channel Marker F;-CW;FE;vl;1;;[1119]
5154.3;0000-2400;;RUS;Channel Marker K;-CW;FE;pk;1;;
5154.4;0000-2400;;RUS;Channel Marker M;-CW;FE;mg;1;;[1119]
5156.8;0000-2400;;RUS;Channel Marker L;-CW;RUS;pt;1;;[0421]
5170;0000-2400;;TWN;Central Weather Bureau;M;FE;q;1;;[0122]
5180;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
5182;1840-1850;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0111;3011
5182;0000-2400;;S;Swedish Military ALE;;S;;1;;
5186;2030-2040;Th;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;0103;3004[0418]
5186;2030-2040;Th;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;0109;3110[0915]
5187;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
5192;0000-2400;;USA;Illinois Emergency ALE;;CNA;;1;;
5194;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
5195;0000-2400;;USA;Calif.Emergency Sce.ALE;;WNA;;1;;
5197;2130-2140;Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;0103;3004[0417]
5197;2130-2140;Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;0109;3110[0919]
5206;0000-2400;;USA;US National Guard ALE;;USA;;1;;[1119]
5210;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5216;2040-2050;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0111;3011
5219;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
5233.5;0000-2400;;USA;Missouri Nat.Guard ALE;;CNA;;1;;
5234;1200-1210;We;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0103;3004[0319]
5234;1200-1210;We;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0109;3110
5242;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;[1219]
5242;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
5250;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;[1019]
5251;0000-2400;;ALB;Albanian Government ALE;;ALB;;1;;
5257;2040-2050;Mo,We;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0102;2802
5258;0000-2400;;D;German Fed.Police ALE;;D;;1;;[0120]
5258;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
5268;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;
5268;0000-2400;;TUR;Turk.AFAD Emergency ALE;;TUR;;1;;
5270;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5277;2120-2130;We;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0111;3103[0120]
5280;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5281;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
5286;0000-2400;;E;Guardia Civil ALE;;E;;1;;
5287;0000-2400;;S;Swedish Military ALE;;S;;1;;
5290;1430-1440;03rd;KOR;V24 Numbers Station;K;Oc;g;1;;
5290;1430-1440;05th;KOR;V24 Numbers Station;K;Oc;g;1;;[0817]
5290;1430-1440;07th;KOR;V24 Numbers Station;K;Oc;g;1;;
5295;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1219]
5295;0000-2400;;KGZ;Kyrgyz Military ALE;;KGZ;;1;;
5298;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;
5300;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5308;0000-2400;;USA;Bonneville PowerAdm.ALE;;WNA;;1;;
5313.6;0000-2400;;USA;NTA Emergency ALE Net;;USA;;1;;
5315;0000-2400;;USA;Washington GasLight ALE;;ENA;;1;;
5316;0000-2400;;HRV;Croatian NRPD ALE;;HRV;;1;;[1019]
5317.5;0000-2400;;POL;Internal Ministry ALE;;POL;;1;;
5320;0800-0810;Mo;RUS;G06 Spy Numbers;D;RUS;sk;1;0111;2802[0219]
5321.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
5324.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
5327.5;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
5330;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5330;0000-2400;;TUR;Red Crescent ALE;;TUR;;1;;[1119]
5333.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
5334;0000-2400;;HNG;Hungarian Military ALE;;HNG;;1;;[1119]
5340;0000-2400;;PTR;NAU US Navy;-TY;NAm;i;1;;
5340;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
5342;0000-2400;;UZB;Channel Marker V;-CW;CAs;;1;;[1219]
5344;1605-1615;Tu,Su;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[1119]
5344;1700-1710;Mo;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0105;3108[0719]
5347.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
5352;0000-2400;;E;Guardia Civil ALE;;E;;1;;
5358;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
5361;0000-2400;;IRQ;Iraqi Navy ALE;;IRQ;;1;;[1219]
5365;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5369;0000-2400;;GEO;Georgia Borderguard ALE;;GEO;;1;;
5370;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
5370;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5371;0455-0505;Mo;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0319]
5371;0455-0505;Mo;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110
5371;0805-0815;SaSu;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0319]
5371;0805-0815;SaSu;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[0919]
5371;1100-1110;We,Fr;POL;S11a Polish Spy Numbers;R;;p;1;0111;2802[0120]
5372.2;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[1119]
5374;0000-2400;;S;Swedish Military ALE;;S;;1;;[1219]
5377;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[1119]
5379;0000-2400;;ALB;Albanian Government ALE;;ALB;;1;;
5379;0000-2400;;E;Guardia Civil ALE;;E;;1;;
5380;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5385;0000-1200;;KOR;HLL Seoul Meteo Fax;;FE;sg;1;;
5385;1200-2400;;KOR;HLL Seoul Meteo Fax;;FE;sg;1;;
5387;1630-1640;Fr;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0112;3112[1219]
5387.5;0000-2400;;HOL;Dutch Military ALE;;HOL;;1;;
5390;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5400;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
5407;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5409;1530-1540;Mo,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0719]
5409;1530-1540;Th;POL;E11 Polish Spy Numbers;E;;p;1;0111;2802[0120]
5410;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[0120]
5412;1300-1310;We;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0103;3004[0319]
5412;1300-1310;We;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0109;3110
5413;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;[1219]
5418;0000-2400;;ALG;Algerian Military ALE;;ALG;;1;;[1219]
5421;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5425;0000-2400;;D;German Fed.Police ALE;;D;;1;;
5430;0000-2400;;IRQ;Iraqi Navy ALE;;IRQ;;1;;[1219]
5435.5;0000-2400;;AUT;Austrian Military ALE;;AUT;;1;;[0120]
5436.7;0000-2400;;GEO;Georgia Borderguard ALE;;GEO;;1;;[1219]
5437;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;[1119]
5437.5;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
5442;1930-1940;Fr;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0103;3004[0319]
5442;1930-1940;Fr;RUS;G06 Russian Spy Numbers;D;RUS;sk;1;0109;3110[1019]
5448;0300-1730;;RUS;The Pip (Kaplya) Rostov;-TS;EEu;rp;1;0105;3108
5448;0430-1600;;RUS;The Pip (Kaplya) Rostov;-TS;EEu;rp;1;0103;3004[0417]
5448;0430-1630;;RUS;The Pip (Kaplya) Rostov;-TS;EEu;rp;1;0109;3110
5448;0530-1400;;RUS;The Pip (Kaplya) Rostov;-TS;EEu;rp;1;0111;2802[0118]
5450;0000-2400;;G;RAF Volmet Military 1;E;Eu;ic;1;;[0822]
5451;0000-2400;;GUM;Agana Guam HFDL (ID16);-HF;WOc;h;1;;
5460;0000-2400;;IRL;Shannon Aeradio J;E;NAO;s;1;;
5460;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5466;2230-2240;irr;RUS;S06 Russian Spy Numbers;R;RUS;m;1;0110;3110
5466;0000-2400;;UZB;Channel Marker V;-CW;CAs;;1;;[0420]
5466;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;in;1;;[1219]
5473;0430-1830;;RUS;The Squeaky Wheel;;RUS;rp;1;0105;3108
5473;0500-1545;;RUS;The Squeaky Wheel;;RUS;rp;1;0103;3004
5473;0500-1500;;RUS;The Squeaky Wheel;;RUS;rp;1;0109;3110
5473;0600-1410;;RUS;The Squeaky Wheel;;RUS;rp;1;0111;2802[0118]
5475;0000-2400;;ARG;Córdoba Volmet x25, x45;S;SAm;co;1;;
5481;0000-2400;;IRL;Shannon Aeradio J;E;NAO;s;1;;
5484;0000-2400;;IRL;Shannon Aeradio I;E;NAO;s;1;;
5491;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5493;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
5499;0000-2400;;MDG;Antanan.Volmet x25,x50;E;EAf;;1;;
5502;0000-2400;;KOR;Seoul Muan HFDL (ID10);-HF;FE;m;1;;
5505;0000-2400;;IRL;Shannon Volmet;E;Eu;s;1;;[0922]
5508;0000-2400;;USA;San Francisco HFDL(ID1);-HF;WNA;dx;1;;[0519]
5509;0000-2400;;USA;Washington GasLight ALE;;ENA;;1;;
5514;0000-2400;;HWA;Moloka'i HFDL (ID2);-HF;Oc;m;1;;[1219]
5517;0000-2400;;SOM;Mogadishu Radio;E;EAf;ma;1;;[0216]
5520;0000-2400;;USA;New York Radio CAR-B;E;Car;bg;1;;[0119]
5525;0000-2400;;CHN;BAF Beijing Meteo Fax;;FE;bm;1;;
5529;0000-2400;;AFS;Johannesburg HFDL (ID8);-HF;SAf;j;1;;
5529;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;[1119]
5538;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;
5541;0600-1800;;S;Stockholm Radio (Air);E;NEu;gr;1;;[1018]
5541;1800-0600;;S;Stockholm Radio (Air);E;Eu;gr;1;;[1119]
5544;0000-2400;;ALS;Barrow HFDL (ID9);-HF;NOc;ba;1;;
5544;0000-2400;;BHR;Al Muharraq HFDL (ID15);-HF;ME;m;1;;
5547;0000-2400;;IRL;Shannon HFDL (ID7);-HF;NAO;s;1;;
5547;0000-2400;;USA;San Francisco Radio CEP;E;EOc;dx;1;;[0815]
5550;0000-2400;;TRD;Piarco Radio CAR-B;E;Car;;1;;
5550;0000-2400;;USA;New York Radio CAR-A;E;Car;bg;1;;[0621]
5555;0000-2400;;GEO;Georgia Borderguard ALE;;GEO;;1;;
5559;0000-2400;;IRL;Shannon Aeradio J;E;NAO;s;1;;
5565;0000-2400;;PNG;Lae Aero;E;WOc;ln;1;;[1119]
5565;0000-2400;;SEN;Dakar Radio;E;WAf;y;1;;[0216]
5568;0000-2400;;IRL;Shannon Aeradio I;E;NAO;s;1;;
5568;0000-2400;;RUS;AstrakhanAero Serioshka;R;EEu;an;1;;[1018]
5568;0000-2400;;RUS;Elista Aero Triol;R;EEu;el;1;;[1018]
5568;0000-2400;;RUS;Krasnodar Aero Tyurik;R;EEu;k1;1;;[1018]
5568;0000-2400;;RUS;Maykop Aero Atlantida3;R;EEu;mp;1;;[0119]
5568;0000-2400;;RUS;Makhachkala Aero Ridan;R;EEu;mk;1;;[1121]
5568;0000-2400;;RUS;MinVody Aero Shpora;R;EEu;mi;1;;[1121]
5568;0000-2400;;RUS;MinVody Aero Ubezhische;R;EEu;mi;1;;[1018]
5568;0000-2400;;RUS;Mozdok Aero Assistent;R;EEu;mz;1;;[0616]
5568;0000-2400;;RUS;Nalchik Aero Tosno;R;EEu;nc;1;;[1121]
5568;0000-2400;;RUS;Rostov Aero Shpora;R;EEu;rv;1;;[1121]
5568;0000-2400;;RUS;Sochi Aero Shtat;R;EEu;so;1;;[1018]
5568;0000-2400;;RUS;Stavropol Aero Tom;R;EEu;s2;1;;[0616]
5568;0000-2400;;RUS;Vladikavkaz Aero Stavok;R;EEu;vz;1;;[1018]
5568;0000-2400;;RUS;Volgograd Aero Avrora;R;EEu;vo;1;;[1121]
5570;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1119]
5574;0000-2400;;USA;San Francisco Radio CEP;E;EOc;dx;1;;[0315]
5577;0000-2400;;IRL;Shannon Aeradio J;E;NAO;s;1;;
5581;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
5583;0000-2400;;IRL;Shannon Aeradio H;E;NAO;s;1;;
5583;0000-2400;;NZL;Auckland HFDL (ID5);-HF;SOc;a;1;;[1019]
5589;0000-2400;;PNR;Albrook HFDL (ID11);-HF;CAm;al;1;;
5590;0000-2400;;UZB;Channel Marker V;-CW;CAs;;1;;[0818]
5596;0000-2400;;RUS;Kotlas Aero;R;NEu;kt;1;;[1121]
5596;0000-2400;;RUS;Syktyvkar Aero Sivkar;R;RUS;sy;1;;[1121]
5598;0000-2400;;AZR;Santa Maria Radio A;E;NAO;sm;1;;[0621]
5598;0000-2400;;CAN;Gander Radio A;E;NAO;g;1;;
5598;0000-2400;;IRL;Shannon Aeradio A;E;NAO;s;1;;[0217]
5598;0000-2400;;USA;New York Radio NAT-A;E;NAO;bg;1;;[0822]
5601;0000-2400;;ARG;Ezeiza Volmet x01;S;SAm;e;1;;
5616;0000-2400;;CAN;Gander Radio B;E;NAO;g;1;;[1022]
5616;0000-2400;;IRL;Shannon Aeradio B;E;NAO;s;1;;[0519]
5616;0000-2400;;ISL;Iceland Radio B;E;NAO;;1;;
5620;0000-2400;;RUS;Channel Marker G;-CW;FE;xx;1;0103;3004
5620;0000-2400;;RUS;Channel Marker W;-CW;EEu;xx;1;0103;3004
5620;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
5620;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1119]
5622;0000-2400;;RUS;Krasnoyarsk HFDL (ID14);-HF;Sib;kf;1;;
5628;0000-2400;;USA;San Francisco Radio NP;E;NOc;/ALS-ba;1;;
5628;0000-2400;;USA;San Francisco Radio NP;E;NOc;/HWA-m;1;;
5637;0000-2400;;ROU;Bucuresti Aero;RO;Eu;b;1;;[0120]
5640;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1119]
5643;0000-2400;;AUS;Brisbane Radio;E;Oc;ae;1;;
5643;0000-2400;;FJI;Nadi Radio;E;Oc;n;1;;[0119]
5643;0000-2400;;MAU;Mauritius Radio;E;EAf;;1;;[0616]
5643;0000-2400;;NZL;Auckland Radio;E;Oc;a;1;;[1219]
5643;0000-2400;;OCE;Tahiti Radio;E;Oc;fa;1;;
5643;0000-2400;;PAQ;Isla de Pascua Radio;E;Oc;;1;;
5643;0000-2400;;USA;San Francisco Radio CWP;E;WOc;/HWA-m;1;;
5643;0000-2400;;USA;San Francisco Radio SP;E;Oc;/HWA-m;1;;
5649;0000-2400;;CAN;Gander Radio C;E;NAO;g;1;;[0915]
5649;0000-2400;;IRL;Shannon Aeradio C;E;NAO;s;1;;[0421]
5649;0000-2400;;ISL;Iceland Radio C;E;NAO;;1;;
5650;0400-1430;;RUS;Khanty-Mansiysk Volmet;E,R;RUS;km;1;;[0122]
5650;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1119]
5650;0000-2400;;GEO;Georgia Coast Guard ALE;;GEO;;1;;
5652;0000-2400;;USA;Riverhead HFDL (ID4);-HF;ENA;rh;1;;
5652;0000-2400;;USA;San Francisco Radio CWP;E;WOc;/GUM-b;1;;
5655;0000-2400;;THA;Hat Yai HFDL (ID6);-HF;SEA;hy;1;;
5673;0815-2400;LSB;CHN;Beijing Volmet x15,x45;E;FE;;1;;[0122]
5673;0800-2345;USB;CHN;Guangzhou Volmet x00,30;E;FE;;1;;[0122]
5680;0000-2400;;XUU;Search and Rescue Coord;E;;;1;;
5684;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
5684;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[1119]
5688;0000-2400;;RUS;Nadym Aero;R;RUS;ny;1;;[1219]
5688;0000-2400;;RUS;Novy Urengoy Aero;R;RUS;nu;1;;[1219]
5688;0000-2400;;RUS;Vladikavkaz Aero Stavok;R;EEu;vz;1;;[1219]
5690;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1219]
5691;0000-2400;;RUS;Irkutsk Volmet x25,x55;R;Sib;iv;1;;
5702;0000-2400;;F;FUO French Navy USB/FSK;F;Eu;to;1;;
5702;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
5708;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[0120]
5710;0000-2400;;AZE;Azeri Emergency ALE;;Cau;;1;;[1119]
5714;0000-2400;;F;FUE French Navy USB/FSK;F;NAO;br;1;;
5715;1500-1510;19th;KOR;V24 Numbers Station;K;Oc;g;1;;[0319]
5715;1500-1510;21st;KOR;V24 Numbers Station;K;Oc;g;1;;[0419]
5715;1500-1510;26th;KOR;V24 Numbers Station;K;Oc;g;1;;[1219]
5716;0000-2400;;PTR;NAU US Navy;-TY;NAm;i;1;;
5720;0000-2400;;ISL;Reykjavik HFDL (ID3);-HF;NAO;r;1;;[0321]
5720.5;0000-2400;;CLM;Colombian Navy ALE;;CLM;;1;;
5722;0000-2400;;IRQ;Iraqi Security Fcs. ALE;;IRQ;;1;;[1119]
5731;2130-2140;Fr;RUS;E06 Russian Spy Numbers;E;RUS;xx;1;0105;3108[0519]
5732;0000-2400;;USA;COTHEN ALE;;USA;;1;;[0120]
5737;0805-0815;SaSu;POL;E11 Polish Spy Numbers;E;;p;1;0105;3108[0520]
5737;1530-1540;Mo,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0103;3004[0420]
5737;1530-1540;Mo,Fr;POL;E11 Polish Spy Numbers;E;;p;1;0109;3110[1019]
5744;1840-1850;We,Su;RUS;E07 Russian Spy Numbers;E;RUS;m;1;0102;2802
5744;2040-2050;We;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0104;3004
5744;2040-2050;We;RUS;E07a Russian Spy Numbers;E;RUS;m;1;0109;3110
5747;0000-2400;;F;Fr. Air Force E-3F ALE;;Eu;av;1;;
5747;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;
5748.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[1219]
5750;0000-2400;;BIH;Bosnian Emergency ALE;;BIH;;1;;
5750;0000-2400;;JOR;Jordan Address ALE Net;;JOR;;1;;[1119]
5754.5;0000-2400;;UKR;Ukrainian Military ALE;;UKR;;1;;[1119]
5755;1100-1730;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0122]
5755;1800-1845;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0818]
5755;1915-2045;;AUS;VMW Wiluna Met Fax;;Oc;w;1;;[0321]
5760;0000-2400;;SVK;Slovak Military ALE;;SVK;;1;;[1219]
5762;0000-2400;;HNG;Hungarian Military ALE;;HNG;;1;;
