kHz:75;Time(UTC):93;Days:59;ITU:49;Station:201;Lng:49;Target:62;Remarks:135;P:35;Start:60;Stop:60;
15140;1500-1530;Su;CUB;Radio Habana Cuba;EO;ENA;b;2;;[0323]
15140;1500-1530;Mo-Sa;CUB;Radio Habana Cuba;S;ENA;b;2;;[1122]
15140;1530-1800;;CUB;Radio Habana Cuba;S;ENA;b;2;;[0123]
15140;1800-1830;;CUB;Radio Habana Cuba;A;CNA;b;2;;[0123]
15140;1830-1900;;CUB;Radio Habana Cuba;CR;CNA;b;2;;[0123]
15140;1900-2000;;CUB;Radio Habana Cuba;E;CNA;b;2;;[0123]
15140;2000-2030;;CUB;Radio Habana Cuba;F;CNA;b;2;;[0123]
15140;2030-2100;Su;CUB;Radio Habana Cuba;EO;CNA;b;2;;[0123]
15140;2030-2100;;CUB;Radio Habana Cuba;P;CNA;b;6;2404;2404
15140;1600-1700;;USA;Radio Free Asia;UI;FE;/MRA-t;0;;
15145;0600-0700;;CHN;China Radio Int.;E;ME;ka;0;;
15145;0700-0800;;CHN;China Radio Int.;AM;SEA;x;0;;
15145;0800-0830;;USA;Adventist World Radio;F;NAf;/AUT;0;;
15150;1150-1220;;IRN;IRIB Voice of I.R.Iran;HB;ME;s;0;;
15150;0900-1000;Su;ROU;Radio Romania Int.;RO;SEu;g;0;;
15150;1000-1100;;ROU;Radio Romania Int.;F;SEu;g;0;;
15150;0400-0900;Su-Fr;USA;WMLK Bethel, PA;E;Eu;bt;8;;
15150;1700-1800;We,Sa;XUU;Unknown Station;KNK;CAf;/F-i;0;;
15160;1800-2000;;ALG;Radio Algérienne;A;WAf;o;0;;[0423]
15160;0100-0200;;CHN;China Radio Int.;M;FE;j;0;;
15160;0200-0300;;CHN;China Radio Int.;M;FE;j;0;;
15160;0300-0400;;CHN;China Radio Int.;M;FE;j;0;;
15160;0400-0500;;CHN;China Radio Int.;CA;FE;j;0;;
15160;0500-0600;;CHN;China Radio Int.;CA;FE;j;0;;
15160;0600-0700;;CHN;China Radio Int.;M;FE;j;0;;
15160;1030-1130;;CHN;China Radio Int.;KH;SEA;n;0;;
15160;0900-1000;;KOR;KBS World Radio;K;ME;k;1;;
15160;1230-1300;;ROU;Radio Romania Int.;M;FE;t;0;;
15160;1530-1600;;ROU;Radio Romania Int.;A;ME;t;0;;
15160;1600-1700;;ROU;Radio Romania Int.;RO;ME;t;0;;
15165;1300-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15165;1300-1400;;USA;Voice of America;M;FE;/THA-u;0;;
15165;1700-1800;;USA;Voice of America;E;Af;/G-w;0;;
15170;0300-0600;;ARS;SBA Holy Quran Radio;A;CAs;r;1;;[0423]
15170;0800-0900;Su;ROU;Radio Romania Int.;RO;ME;t;0;;
15170;2100-2200;;ROU;Radio Romania Int.;S;SAm;t;6;0304;2910
15180;1100-1200;;CHN;China Radio Int.;BU;Eu;ka;0;;
15180;1200-1300;;CHN;China Radio Int.;SR;Eu;ka;0;;
15180;0100-0400;;CHN;CNR1 DIGITAL;M;FE;k;1;;[1222]
15180;0800-1100;;CHN;CNR1 DIGITAL;M;FE;k;4;;
15180;0300-0400;;KRE;Voice of Korea;S;LAm;u;1;;
15180;0400-0500;;KRE;Voice of Korea;E;LAm;u;1;;
15180;0500-0600;;KRE;Voice of Korea;S;LAm;u;1;;
15180;0600-0700;;KRE;Voice of Korea;F;LAm;u;1;;
15180;1000-1100;;KRE;Voice of Korea;E;LAm;u;5;;[0622]
15180;1100-1200;;KRE;Voice of Korea;F;LAm;u;5;;
15180;1200-1300;;KRE;Voice of Korea KCBS;K;LAm;u;5;;
15180;1700-1800;;ROU;Radio Romania Int.;E;WEu;t;0;;
15185;0400-0500;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15185;1600-1630;;CLA;Oromiya Public Media;TIG;EAf;/F-i;1;;[1222]
15185;0430-0600;;IND;All India Radio Ext.Sce;PS;AFG;b;1;;[0523]
15185;0400-0500;;USA;Voice of America;TB;FE;/THA-u;0;;
15185;0700-0730;;USA;Voice of America;HA;WAf;/CVA;0;;
15185;2030-2100;SaSu;USA;Voice of America;F;Af;g;0;;
15190;0000-2400;;B;Rádio Inconfidência;P;B;c;1;;[0523]
15190;0500-0600;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15190;1730-1930;;PHL;Radyo Pilipinas;TAG;ME;t;0;;
15190;0500-0600;;USA;Voice of America;TB;FE;/KWT;0;;
15195;1325-1530;Sa;D;Deutsche Welle;HA;WAf;/F-i;6;2703;2705
15195;1325-1530;Sa;D;Deutsche Welle;HA;WAf;/F-i;6;1308;0209
15195;1325-1530;Sa;D;Deutsche Welle;HA;WAf;/F-i;6;1009;0710
15195;1325-1530;Sa;D;Deutsche Welle;HA;WAf;/F-i;6;1510;2810
15195;0200-0500;;J;NHK Radio Japan;J;FE;y;0;;
15195;1100-1200;;USA;Radio Free Asia;LAO;SEA;/MRA-t;0;;
15195;1200-1250;Su-Th;USA;Voice of America;KU;ME;/THA-u;0;;
15200;0630-0700;;ROU;Radio Romania Int.;A;ME;t;0;;
15200;0700-0800;Su;ROU;Radio Romania Int.;RO;ME;g;0;;
15200;0800-0900;Su;ROU;Radio Romania Int.;RO;EGY;g;0;;
15200;1700-1800;;ROU;Radio Romania Int.;RO;SEu;g;0;;
15200;1800-1900;;ROU;Radio Romania Int.;RO;SEu;g;0;;
15200;1900-2000;;ROU;Radio Romania Int.;RO;SEu;g;0;;
15205;1600-1800;;ARS;SBA Holy Quran Radio;A;Eu;r;1;;[0221]
15205;1600-1630;Su;GUM;KTWR DIGITAL;;SAs;m;0;;
15205;1430-1445;Su;USA;PanAmerican Broadc.;E;SAs;/D-n;1;;[1122]
15210;1100-1200;;USA;Adventist World Radio;M;FE;/GUM-a;0;;
15210;0000-0100;;USA;Radio Free Asia;LAO;SEA;/MRA-t;0;;
15215;0630-0700;;D;Deutsche Welle;HA;WAf;/F-i;0;;
15215;1800-1900;;D;Deutsche Welle;HA;WAf;/F-i;0;;
15215;1600-1700;21Feb;D;Radio Öömrang;D-P;NAm;/F-i;1;0101;2102
15215;0530-0600;;F;Radio France Int.;SWA;EAf;i;0;;
15215;1200-1230;Su-Tu;PHL;FEBC Manila;TB;SAs;/UAE;0;;
15215;1500-1530;;USA;Adventist World Radio;KAN;SAs;/GUM-a;0;;
15215.1;1200-1230;Su-Tu;IND;Gaweylon Tibetan Radio;TB;SAs;/UAE;1;;[0622]
15220;1000-1100;;CHN;China Radio Int.;HU;Eu;ka;0;;
15220;1100-1200;;CHN;China Radio Int.;CZ;WEu;ka;0;;
15220;0400-0430;;ROU;Radio Romania DIGITAL;M;FE;s;0;;
15220;0600-0630;;USA;Adventist World Radio;F;WAf;/D-n;0;;
15220;0700-0800;;USA;Adventist World Radio;A;NAf;/D-n;0;;
15220;0830-0900;;USA;Adventist World Radio;TAH;NAf;/D-n;0;;
15225;1500-1700;;ARS;SBA Radio Riyadh;A;NAf;r;1;;[0521]
15225;1700-1800;;ARS;SBA Radio Riyadh;A;NAf;r;1;;
15225;0100-0130;Mo-Fr;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15225;0430-0530;Su;G;BBC;FS;IRN;/UAE;6;2603;2603
15225;0100-0130;Mo-Fr;USA;Radio Free Asia;M;SEA;/PHL-t;0;;
15230;0300-0400;;CHN;China Radio Int.;M;FE;x;0;;
15230;0400-0500;;CHN;China Radio Int.;CA;FE;x;0;;
15230;0500-0600;;CHN;China Radio Int.;CA;FE;x;0;;
15230;0600-0700;;CHN;China Radio Int.;M;FE;x;0;;
15230;0700-0800;;CHN;China Radio Int.;CA;FE;x;0;;
15230;0800-0900;;CHN;China Radio Int.;M;FE;x;0;;
15230;0000-0100;;CUB;Radio Habana Cuba;S;SAm;q;4;;[1122]
15230;0000-0100;;CUB;Radio Habana Cuba;S;SAm;q;2;;[1222]
15230;0100-0200;;CUB;Radio Habana Cuba;S;SAm;q;2;;
15230;0200-0400;;CUB;Radio Habana Cuba;S;SAm;q;2;;
15230;0400-0500;;CUB;Radio Habana Cuba;S;SAm;q;2;;[0922]
15230;1200-1300;;CUB;Radio Habana Cuba;S;WNA;q;2;;[1222]
15230;1300-1400;;CUB;Radio Habana Cuba;S;WNA;q;2;;[0122]
15230;1400-1500;;CUB;Radio Habana Cuba;S;WNA;q;2;;[1222]
15230;2200-2230;;CUB;Radio Habana Cuba;P;SAm;q;2;;
15230;2230-2300;;CUB;Radio Habana Cuba;P;SAm;q;2;;[0521]
15230;2300-2400;;CUB;Radio Habana Cuba;S;SAm;q;5;;[1122]
15230;1500-2030;;F;Radio France Int.;F;EEu;i;8;;
15235;1030-1100;;TUR;Voice of Turkey;UZ;CAs;e;0;;
15240;1000-1030;;TUR;Voice of Turkey;TT;EEu;e;0;;
15245;1500-1600;;CHN;China Radio Int.;E;Eu;ka;0;;
15245.2;0700-0900;;KRE;Voice of Korea;R;Eu;u;1;;
15245.2;0900-1000;;KRE;Voice of Korea;K;Eu;u;8;;
15245.2;1300-1400;;KRE;Voice of Korea;E;Eu;u;5;;[1022]
15245.2;1400-1500;;KRE;Voice of Korea;F;Eu;u;5;;[0423]
15245.2;1500-1600;;KRE;Voice of Korea;E;Eu;u;5;;[0822]
15245.2;1600-1700;;KRE;Voice of Korea;F;Eu;u;5;;
15245.2;1700-1800;;KRE;Voice of Korea KCBS;K;Eu;u;5;;
15245.2;1800-1900;;KRE;Voice of Korea;E;Eu;u;5;;[0423]
15245.2;1900-2000;;KRE;Voice of Korea;S;Eu;u;5;;[0423]
15245.2;2000-2100;;KRE;Voice of Korea;F;Eu;u;5;;[0423]
15245.2;2100-2200;;KRE;Voice of Korea;E;Eu;u;5;;
15245.2;2200-2300;;KRE;Voice of Korea;S;Eu;u;5;;[0622]
15245.2;2300-2400;;KRE;Voice of Korea KCBS;K;Eu;u;5;;[0922]
15250;0900-1100;;CHN;China Radio Int.;M;PHL;k;0;;
15250;1600-1700;;CHN;China Radio Int.;E;ME;u;0;;
15250;1100-1300;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15250;0400-0430;246;CLA;Moresh V.o.Amhara Int.;AH;EAf;/F-i;1;;
15250;0000-0100;;TWN;Star-Star Bc.Station;M;CHN;y;5;;
15250;1100-1300;;USA;Voice of America;M;FE;/PHL-t;0;;
15255;1300-1330;;USA;Adventist World Radio;NE;SAs;/TJK;0;;
15255;1330-1400;;USA;Adventist World Radio;KBO;SAs;/GUM-a;0;;
15255;1400-1600;;USA;Radio Liberty;TK;CAs;/THA-u;0;;
15260;0700-0729;;G;BBC;F;WAf;/ASC;0;;
15260;1700-1800;;S;IBRA Radio;A;YEM;/G-w;0;;
15260;1630-1700;;USA;Voice of America;SWA;EAf;/BOT;0;;
15265;1100-1200;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15265;1800-1900;;KOR;KBS World Radio;R;EEu;/G-w;0;;
15265;1500-1530;;USA;Adventist World Radio;TU;ME;/AUT;0;;
15265;1600-1630;;USA;Adventist World Radio;UR;AFG;/AUT;0;;
15265;1100-1200;;USA;Radio Free Asia;TB;FE;/D-L;0;;
15270;0100-0600;;CHN;CNR 2 China Business R.;M;CHN;B;5;;
15270;0200-0600;;CHN;CNR 2 China Business R.;M;CHN;B;4;;
15270;0600-0900;Th-Tu;CHN;CNR 2 China Business R.;M;CHN;B;1;;[0222]
15275;1300-1400;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15275;1600-1700;;D;Deutsche Welle;AH;EAf;/F-i;0;;
15275;1200-1230;;F;Radio France Int.;MAN;WAf;i;0;;
15275;1300-1400;;USA;Radio Free Asia;TB;FE;/TJK;0;;
15280;1500-1600;;G;BBC DIGITAL;E;Eu;w;6;2704;2704
15280;0700-1000;;J;NHK Radio Japan;J;SEA;y;0;;
15280;0000-0100;;TWN;Sound of Hope;M;FE;;1;;[0521]
15280;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
15280;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0423]
15280;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[0822]
15280;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15280;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
15280;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
15280;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15280;2100-2130;;TWN;Sound of Hope;M;FE;;1;;
15280;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15280;2200-2300;;TWN;Sound of Hope;M;FE;;1;;
15280;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
15280;1100-1130;Sa;USA;Voice of America;F;Af;/STP;0;;
15284;0000-2400;;TUN;Tunisian Police ALE;;TUN;;1;;
15285;0400-0655;;ARS;SBA Saudi Radio Int.;SWA;EAf;r;1;;[0523]
15285;0800-0830;;TUR;Voice of Turkey;TK;CAs;e;0;;
15285;0130-0330;;USA;Voice of America;BR;SEA;/PHL-t;0;;
15290;0800-1000;;J;NHK Radio Japan;J;WAf;/F-i;0;;
15290;1500-1900;;USA;Brother Stair;E;ME;/BUL-s;0;;
15295;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
15295;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
15295;0200-1200;;TWN;Sound of Hope;M;FE;;1;;
15295;1200-1300;;TWN;Sound of Hope;M;FE;;1;;
15295;1300-1400;;TWN;Sound of Hope;M;FE;;1;;
15295;1400-1500;;TWN;Sound of Hope;M;FE;;1;;
15295;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
15295;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15295;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
15300;1430-1500;;CAN;Bible Voice;NU;SDN;/UZB;0;;
15300;0400-0500;;F;Radio France Int.;F;EAf;i;0;;
15300;0500-0600;;F;Radio France Int.;F;CAf;i;0;;
15300;0600-0700;;F;Radio France Int.;F;CAf;i;0;;
15300;0700-0800;;F;Radio France Int.;F;CAf;i;0;;
15300;0800-0900;;F;Radio France Int.;F;WAf;i;0;;
15300;0900-1000;;F;Radio France Int.;F;WAf;i;0;;
15300;1200-1300;;F;Radio France Int.;F;WAf;i;0;;
15300;1300-1330;;F;Radio France Int.;FU;WAf;i;0;;
15300;1700-1800;;F;Radio France Int.;F;WAf;i;0;;
15300;1800-1900;;F;Radio France Int.;F;WAf;i;0;;
15300;1900-2000;;F;Radio France Int.;F;CAf;i;0;;
15310;1600-1630;Su-Tu;CAN;Bible Voice;OO;EAf;/D-n;0;;
15310;1600-1630;Th-Fr;CAN;Bible Voice;TIG;EAf;/D-n;0;;
15310;1630-1700;SaSu;CAN;Bible Voice;SO;EAf;/D-n;0;;
15310;1630-1730;Tu;CAN;Bible Voice;AH;EAf;/D-n;0;;
15310;1700-1730;We-Th;CAN;Bible Voice;AH;EAf;/D-n;0;;
15310;1700-1730;SaSu;CAN;Bible Voice;TIG;EAf;/D-n;0;;
15310;0300-0330;;G;BBC;PS;AFG;/ARM;0;;
15310;0400-0500;;G;BBC;E;ME;/OMA-a;0;;
15310;1200-1300;;G;BBC;E;SAs;/OMA-a;0;;
15310;1300-1400;;G;BBC;E;SAs;/OMA-a;0;;
15310;1500-1530;;G;BBC;A;SDN;/UAE;6;0205;2910
15310;1045-1100;Mo-Sa;GUM;KTWR Trans World Radio;MO;MNG;m;5;;
15310;1100-1115;;GUM;KTWR Trans World Radio;MO;FE;m;5;;
15320;0400-0430;;CHN;China National Radio 1;M;CHN;a;1;;
15320;0800-0900;;F;Radio France Int.;F;CAf;i;0;;
15320;0900-1000;;F;Radio France Int.;F;WAf;i;0;;
15320;1100-1200;;ROU;Radio Romania Int.;E;EAf;g;0;;
15320;1200-1230;;ROU;Radio Romania Int.;A;NAf;g;0;;
15320;0500-0700;;TUR;Voice of Turkey;HA;NIG;e;0;;
15320;0300-0400;;TWN;Radio Taiwan Int.;E;SEA;p;1;;
15320;0400-0430;;TWN;Radio Taiwan Int.;CA;SEA;p;1;;
15320;0430-0500;;TWN;Radio Taiwan Int.;HK;SEA;p;1;;
15320;2200-2230;;USA;Adventist World Radio;NJ;INS;/GUM-a;0;;
15320;2230-2300;;USA;Adventist World Radio;JV;INS;/GUM-a;0;;
15320;2300-2330;;USA;Adventist World Radio;KH;SEA;/CLN-t;0;;
15320;2330-2400;Th,Sa;USA;Adventist World Radio;LAO;SEA;/CLN-t;0;;
15320;2330-2400;12357;USA;Adventist World Radio;T;SEA;/CLN-t;0;;
15325;0700-0730;;F;Radio France Int.;HA;WAf;i;0;;
15325;1330-1400;;G;BBC;BR;SEA;/PHL-t;0;;
15330;1000-1100;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15330;0730-0800;;F;Radio France Int.;FU;WAf;i;0;;
15330;1115-1145;;PHL;FEBC Manila;MON;SEA;b;1;;
15330;1145-1200;;PHL;FEBC Manila;K-P;SEA;b;1;;
15330;0300-0400;;ROU;Radio Romania DIGITAL;E;SAs;g;0;;
15330;1000-1100;;USA;Radio Free Asia;TB;FE;/MRA-t;0;;
15335;0800-0900;;CHN;China Radio Int.;R;EEu;ka;0;;
15335;0900-1000;;CHN;China Radio Int.;R;EEu;ka;0;;
15335;1200-1300;;CHN;China Radio Int.;R;FE;s;0;;
15335;1500-1900;;USA;Brother Stair;E;ME;/BUL-s;1;;[0223]
15340;0000-0100;;CHN;CNR1 Jammer/Firedrake;M;FE;;0;;
15340;0000-2400;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0423]
15340;1300-1500;;ROU;Radio Romania Int.;RO;SEu;g;0;;
15340;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
15340;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
15340;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0223]
15340;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[1122]
15340;1300-1400;;TWN;Sound of Hope;M;FE;;1;;[0223]
15340;1400-1500;;TWN;Sound of Hope;M;FE;;1;;[0422]
15340;1500-1600;;TWN;Sound of Hope;M;FE;;1;;
15340;1600-1700;;TWN;Sound of Hope;M;FE;;1;;
15340;0000-0100;;USA;Voice of America;M;FE;/PHL-t;0;;
15350;0300-0400;;CHN;China Radio Int.;HI;SAs;ka;0;;
15350;0400-0500;;CHN;China Radio Int.;HK;SAs;ka;0;;
15350;0500-0600;;CHN;China Radio Int.;E;SAs;ka;0;;
15350;0600-0700;;CHN;China Radio Int.;E;SAs;ka;0;;
15350;0700-0900;;CHN;China Radio Int.;E;SAs;ka;0;;
15350;0900-1000;;CHN;China Radio Int.;E;SAs;ka;0;;
15350;1000-1100;;CHN;China Radio Int.;E;SAs;ka;0;;
15350;2030-2100;Fr;G;BBC DIGITAL;E;WAf;w;6;0505;2910
15350;1130-1230;;TUR;Voice of Turkey;D;CEu;e;0;;
15355;1930-2000;;USA;Adventist World Radio;IG;WAf;/D-n;0;;
15360;2200-1500;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0423]
15360;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
15360;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
15360;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0223]
15360;1200-1300;;TWN;Sound of Hope;M;FE;;1;;[1122]
15360;1300-1400;;TWN;Sound of Hope;M;FE;;1;;[0223]
15360;1400-1500;;TWN;Sound of Hope;M;FE;;1;;[0422]
15360;2130-2200;;TWN;Sound of Hope;M;FE;;1;;
15360;2200-2300;;TWN;Sound of Hope;M;FE;;1;;[1222]
15360;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
15360;1630-1700;2467;USA;Adventist World Radio;SD;SAs;/GUM-a;0;;
15360;1630-1700;135;USA;Adventist World Radio;PS;SAs;/GUM-a;0;;
15365;0400-0700;;USA;Mashaal Radio;PS;PAK;/UAE;0;;
15365;0700-1000;;USA;Mashaal Radio;PS;PAK;/KWT;0;;
15365;1000-1300;;USA;Mashaal Radio;PS;PAK;/THA-u;0;;
15370;0100-0600;;CHN;China National Radio 1;M;CHN;s;1;;[0423]
15370;0600-0900;We-Mo;CHN;China National Radio 1;M;CHN;s;1;;[0222]
15370;0900-1100;;CHN;China National Radio 1;M;CHN;s;1;;[0420]
15375;1500-1530;Su;I;IRRS Gospel MiracleTime;E;As;/ROU-g;2;;
15375;1300-1600;;TUR;Voice of Turkey;TU;Eu;e;0;;
15375;0400-0700;Mo-Fr;TWN;Fu Hsing Bc.Sta.;M;FE;y;1;;[0321]
15375;0700-0900;;TWN;Fu Hsing Bc.Sta.;M;FE;y;1;;[0822]
15375;0900-1200;;TWN;Fu Hsing Bc.Sta.;M;FE;y;1;;[0423]
15380;0600-0900;;ARS;SBA Holy Quran Radio;A;ME;r;1;;[0423]
15380;1200-1400;;ARS;SBA Holy Quran Radio;A;ME;r;8;;[0919]
15380;0030-0600;;CHN;China National Radio 1;M;CHN;b;4;;
15380;0600-0900;We-Mo;CHN;China National Radio 1;M;CHN;b;1;;[0222]
15380;0900-1100;;CHN;China National Radio 1;M;CHN;b;1;;[0420]
15380;2300-0600;;CHN;China National Radio 1;M;CHN;b;5;;[0423]
15380;1200-1300;;TUR;Voice of Turkey;UR;PAK;e;0;;
15385;1500-1530;12356;I;IRRS Oromia Nat.Media;OO;EAf;/ROU-g;2;;[0123]
15390;0100-0200;;CHN;China National Radio 13;UI;CHN;L;4;;[1222]
15390;0200-0600;;CHN;China National Radio 13;UI;CHN;L;4;;[1222]
15390;0600-0900;We-Mo;CHN;China National Radio 13;UI;CHN;L;1;;[0420]
15390;0900-1000;;CHN;China National Radio 13;M;CHN;L;1;;
15390;1000-1100;;CHN;China National Radio 13;UI;CHN;L;1;;
15390;2355-0100;;CHN;China National Radio 13;UI;CHN;L;4;;[0319]
15390;2355-0600;;CHN;China National Radio 13;UI;CHN;L;5;;[0423]
15390;1500-1545;Su;GUM;KTWR DIGITAL;E;SAs;m;0;;
15390;1515-1545;Tu-Fr;GUM;KTWR DIGITAL;E;SAs;m;0;;
15400;2230-2300;;AUS;Reach Beyond Australia;J;J;ku;0;;
15400;0700-0800;;G;BBC;E;WAf;/ASC;0;;
15400;1800-1900;;G;BBC;E;WAf;/ASC;0;;
15400;1900-2000;;G;BBC;E;WAf;/ASC;0;;
15400;1500-1800;;USA;Brother Stair;E;Af;/BUL-s;8;;
15410;1400-1500;;CHN;China Radio Int.;M;Eu;ka;0;;
15410;2300-1200;;CHN;CNR1 Jammer/Firedrake;M;FE;;1;;[0423]
15410;1600-1630;Mo-Fr;CLA;Radiyoni Dirree Shaggar;SO;EAf;/F-i;1;;[0223]
15410;0230-0245;;IND;AIR Home Service News;HI;FE;b;1;;
15410;0245-0300;;IND;AIR Home Service News;E;FE;b;1;;
15410;0145-0315;;IND;All India Radio Ext.Sce;NE;FE;b;1;;
15410;0315-0415;;IND;All India Radio Ext.Sce;BR;SEA;b;1;;
15410;0000-0100;;TWN;Sound of Hope;M;FE;;1;;
15410;0100-0200;;TWN;Sound of Hope;M;FE;;1;;
15410;0200-1200;;TWN;Sound of Hope;M;FE;;1;;[0223]
15410;1000-1200;;TWN;Sound of Hope;M;FE;;1;;[0422]
15410;2300-2400;;TWN;Sound of Hope;M;FE;;1;;
15420;1700-1730;357;CLA;V.o.Oromo Liberation;OO;EAf;/D-n;5;;[0922]
15420;0600-0700;;G;BBC;E;SAf;/STP;0;;
15420;1330-1600;Sa;G;BBC;SO;EAf;/UAE;6;1504;1005
15420;1400-1500;Mo-Fr;G;BBC;SO;EAf;/UAE;0;;
15420;1400-1600;Sa;G;BBC;SO;EAf;/UAE;6;2603;1404
15420;0930-1000;;PHL;FEBC Manila;MKB;INS;b;1;;
15425;0100-0200;;CHN;China Radio Int.;AM;SEA;x;0;;
15425;0200-0300;;CHN;China Radio Int.;AM;SEA;x;0;;
15430;1200-1230;;USA;Adventist World Radio;BAL;SEA;/CLN-t;0;;
15430;1230-1300;;USA;Adventist World Radio;MEI;SAs;/GUM-a;0;;
15430;1300-1330;;USA;Adventist World Radio;BE;SAs;/CLN-t;0;;
15430;1330-1400;;USA;Adventist World Radio;KHS;SAs;/GUM-a;0;;
15435;1500-1700;;ARS;SBA Radio Riyadh;A;Eu;r;8;;[0420]
15435;1700-1800;;ARS;SBA Radio Riyadh;A;Eu;r;8;;
15435;0200-0230;;CHN;China Radio Int.;PS;AFG;x;0;;
15435;0300-0400;;CHN;China Radio Int.;R;CAs;u;0;;
15435;0000-0045;;PHL;FEBC Manila;SHA;SEA;b;1;;[0123]
15435;0045-0100;;PHL;FEBC Manila;TN;SEA;b;1;;[0123]
15440;1330-1400;;USA;Adventist World Radio;T;SEA;/TJK;0;;
15440;1400-1430;;USA;Adventist World Radio;M;FE;/GUM-a;0;;
15440;2200-2230;247;USA;Adventist World Radio;E;INS;/GUM-a;0;;
15440;2200-2230;1356;USA;Adventist World Radio;SUN;INS;/GUM-a;0;;
15440;2230-2300;;USA;Adventist World Radio;IN;INS;/GUM-a;0;;
15445;0400-0500;;CHN;China Radio Int.;R;EEu;ka;0;;
15445;0500-0600;;CHN;China Radio Int.;R;EEu;ka;0;;
15445;0550-0650;;IRN;IRIB Voice of I.R.Iran;HA;WAf;s;0;;
15445;0650-0720;;IRN;IRIB Voice of I.R.Iran;HB;ME;s;0;;
15445;0100-0200;Sa;USA;Adventist World Radio;VN;SEA;/TWN;0;;
15445;0230-0300;;USA;Adventist World Radio;DR;IRN;/CLN-t;0;;
15450;0030-0045;;PHL;FEBC Manila;C-M;SEA;b;4;;[0123]
15450;0900-0930;;PHL;FEBC Manila;KHA;SEA;b;1;;
15450;0930-1000;;PHL;FEBC Manila;MO;FE;i;1;;[0820]
15450;2330-0030;;PHL;FEBC Manila;BR;SEA;b;4;;[0123]
15450;1230-1330;;TUR;Voice of Turkey;E;CEu;e;0;;
15450;1000-1100;;USA;Adventist World Radio;M;FE;/GUM-a;0;;
15455;0800-0830;;F;Radio France Int.;MAN;WAf;i;0;;
15455;0830-0900;;F;Radio France Int.;FU;WAf;i;0;;
15460;0930-1000;SaSu;AUS;Reach Beyond Australia;J;J;ku;0;;
15460;1200-1215;Mo-Fr;AUS;Reach Beyond Australia;KOR;SIn;ku;0;;
15460;1200-1230;Sa;AUS;Reach Beyond Australia;TAM;SIn;ku;0;;
15460;1200-1300;Su;AUS;Reach Beyond Australia;E;SIn;ku;0;;
15460;1215-1230;Mo-Fr;AUS;Reach Beyond Australia;HI;SIn;ku;0;;
15460;1230-1245;12346;AUS;Reach Beyond Australia;HI;SIn;ku;0;;
15460;1230-1245;Fr;AUS;Reach Beyond Australia;PJ;SIn;ku;0;;
15460;1245-1300;Th;AUS;Reach Beyond Australia;BE;SIn;ku;0;;
15460;1245-1300;We;AUS;Reach Beyond Australia;GU;SIn;ku;0;;
15460;1245-1300;Tu;AUS;Reach Beyond Australia;KUR;SIn;ku;0;;
15460;1245-1300;Fr;AUS;Reach Beyond Australia;MW;SIn;ku;0;;
15460;1245-1300;Mo,Sa;AUS;Reach Beyond Australia;TEL;SIn;ku;0;;
15460;1300-1315;;AUS;Reach Beyond Australia;TAM;SIn;ku;0;;
15460;1315-1330;135;AUS;Reach Beyond Australia;E;SIn;ku;0;;
15460;1315-1330;Su;AUS;Reach Beyond Australia;NE;SIn;ku;0;;
15460;1315-1330;Tu;AUS;Reach Beyond Australia;TAM;SIn;ku;0;;
15460;1315-1330;Th;AUS;Reach Beyond Australia;TEL;SIn;ku;0;;
15460;1315-1330;Sa;AUS;Reach Beyond Australia;UR;SIn;ku;0;;
15460;1330-1400;;AUS;Reach Beyond Australia;E;SIn;ku;0;;
15460;0300-0330;;USA;Adventist World Radio;OO;EAf;/CLN-t;0;;
