20659;0000-2400;;USA;Corps of Engineers ALE;;USA;;1;;
20810.6;0000-2400;;USA;US Embassies ALE;;Glo;;1;;[0120]
20890;0000-2400;;USA;COTHEN ALE;;USA;;1;;[1119]
20982;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
21145;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
21866;0000-2400;;USA;FEMA Emergency ALE;;USA;;1;;[0919]
22177;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
22334.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
22571;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
22850;0000-2400;;ISR;Israeli Air Force ALE;;ME;;1;;
22860;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
22921.6;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
23214;0000-2400;;USA;COTHEN ALE;;USA;;1;;
23337;0000-2400;;USA;US Air Force ALE;;Glo;;1;;[1119]
23374.5;0000-2400;;G;DHFCS Forest Moor ALE;;WEu;ic;1;;
24550;0000-2400;;USA;Fed.Aviation Admin. ALE;;USA;;1;;
24838.5;0000-2400;;USA;COTHEN ALE;;USA;;1;;
25120;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
25210;0000-2400;;MRC;Moroccan Military ALE;;MRC;;1;;
25301;0000-2400;;F;French Diplo ALE;;F;;1;;
25930;0000-2400;;I;Guardia di Finanza ALE;;I;;1;;
26871.6;0000-2400;;USA;Veterans Health Adm.ALE;;USA;;1;;
27870;0000-2400;;USA;US Air Force ALE;;Glo;;1;;
